order_id,gross_cents,discount_cents,net_cents,cost_cents,contribution_cents,quantity,order_date,order_time,server_id,table_number,party_size,channel,status,discount_percent,payment_method,service_minutes,check_duration_minutes,server_name,month,weekday,hour,discount_band
113658,8000,0,8000,2860,5140,4,2026-06-15,17:02:00,1,,,takeaway,completed,0,Credit Card,23.000000,23.000000,Server 01,2026-06,0,17,full_price
113659,4400,441,3959,1466,2493,3,2026-06-15,17:04:00,1,1.000000,2.000000,dine_in,completed,10,Debit Card,24.000000,88.000000,Server 01,2026-06,0,17,discounted
113660,10300,1032,9268,3079,6189,9,2026-06-15,17:34:00,11,9.000000,4.000000,dine_in,completed,10,Debit Card,14.000000,60.000000,Server 11,2026-06,0,17,discounted
113661,5625,0,5625,1779,3846,4,2026-06-15,17:43:00,12,2.000000,2.000000,dine_in,completed,0,Debit Card,19.000000,81.000000,Server 12,2026-06,0,17,full_price
113662,11475,0,11475,3776,7699,7,2026-06-15,18:13:00,12,,,takeaway,completed,0,Credit Card,17.000000,17.000000,Server 12,2026-06,0,18,full_price
113663,8650,866,7784,2813,4971,6,2026-06-15,18:18:00,2,10.000000,3.000000,dine_in,completed,10,Credit Card,20.000000,77.000000,Server 02,2026-06,0,18,discounted
113664,3925,0,3925,1186,2739,4,2026-06-15,18:20:00,11,,,takeaway,completed,0,Credit Card,19.000000,19.000000,Server 11,2026-06,0,18,full_price
113665,4625,463,4162,1518,2644,3,2026-06-15,18:31:00,1,,,takeaway,completed,10,Debit Card,12.000000,12.000000,Server 01,2026-06,0,18,discounted
113666,5225,0,5225,1560,3665,4,2026-06-15,18:36:00,3,1.000000,2.000000,dine_in,completed,0,Credit Card,17.000000,87.000000,Server 03,2026-06,0,18,full_price
113667,8575,1715,6860,3026,3834,5,2026-06-15,18:38:00,1,,,takeaway,completed,20,Credit Card,20.000000,20.000000,Server 01,2026-06,0,18,discounted
113668,2825,0,2825,738,2087,3,2026-06-15,19:02:00,12,,,takeaway,completed,0,Credit Card,21.000000,21.000000,Server 12,2026-06,0,19,full_price
113669,5250,0,5250,1966,3284,3,2026-06-15,19:08:00,3,2.000000,2.000000,dine_in,completed,0,Cash,13.000000,77.000000,Server 03,2026-06,0,19,full_price
113670,5900,0,5900,1924,3976,4,2026-06-15,19:08:00,3,3.000000,2.000000,dine_in,completed,0,Credit Card,17.000000,91.000000,Server 03,2026-06,0,19,full_price
113671,7825,1565,6260,2506,3754,6,2026-06-15,19:13:00,3,,,takeaway,completed,20,Credit Card,20.000000,20.000000,Server 03,2026-06,0,19,discounted
113673,19475,0,19475,6437,13038,15,2026-06-15,19:15:00,12,21.000000,6.000000,dine_in,completed,0,Credit Card,14.000000,100.000000,Server 12,2026-06,0,19,full_price
113674,4725,945,3780,1872,1908,2,2026-06-15,19:32:00,12,,,takeaway,completed,20,Cash,22.000000,22.000000,Server 12,2026-06,0,19,discounted
113675,20525,0,20525,6618,13907,17,2026-06-15,19:34:00,1,22.000000,6.000000,dine_in,completed,0,Debit Card,19.000000,90.000000,Server 01,2026-06,0,19,full_price
113676,8725,0,8725,2798,5927,6,2026-06-15,19:36:00,12,9.000000,3.000000,dine_in,completed,0,Credit Card,20.000000,70.000000,Server 12,2026-06,0,19,full_price
113677,10550,2110,8440,3588,4852,7,2026-06-15,19:37:00,12,,,takeaway,completed,20,Debit Card,23.000000,23.000000,Server 12,2026-06,0,19,discounted
113678,12975,1299,11676,4545,7131,9,2026-06-15,19:38:00,1,10.000000,4.000000,dine_in,completed,10,Credit Card,7.000000,74.000000,Server 01,2026-06,0,19,discounted
113679,9200,0,9200,2964,6236,7,2026-06-15,19:40:00,2,11.000000,3.000000,dine_in,completed,0,Cash,26.000000,82.000000,Server 02,2026-06,0,19,full_price
113680,2150,216,1934,582,1352,2,2026-06-15,19:46:00,2,4.000000,1.000000,dine_in,completed,10,Cash,16.000000,89.000000,Server 02,2026-06,0,19,discounted
113681,13400,0,13400,4482,8918,10,2026-06-15,19:53:00,11,12.000000,4.000000,dine_in,completed,0,Credit Card,19.000000,64.000000,Server 11,2026-06,0,19,full_price
113682,6075,0,6075,1997,4078,4,2026-06-15,19:54:00,12,5.000000,2.000000,dine_in,completed,0,Credit Card,17.000000,93.000000,Server 12,2026-06,0,19,full_price
113684,9675,1935,7740,3463,4277,6,2026-06-15,20:23:00,4,,,takeaway,completed,20,Cash,20.000000,20.000000,Server 04,2026-06,0,20,discounted
113685,12200,0,12200,4159,8041,9,2026-06-15,20:38:00,1,13.000000,4.000000,dine_in,completed,0,Credit Card,26.000000,50.000000,Server 01,2026-06,0,20,full_price
113686,5650,1130,4520,2080,2440,3,2026-06-15,20:55:00,4,1.000000,2.000000,dine_in,completed,20,Cash,19.000000,73.000000,Server 04,2026-06,0,20,discounted
113687,6000,601,5399,2163,3236,4,2026-06-15,21:14:00,11,2.000000,2.000000,dine_in,completed,10,Cash,21.000000,69.000000,Server 11,2026-06,0,21,discounted
113688,5725,0,5725,1741,3984,5,2026-06-15,21:26:00,1,3.000000,2.000000,dine_in,completed,0,Cash,15.000000,57.000000,Server 01,2026-06,0,21,full_price
113689,11625,0,11625,3754,7871,9,2026-06-15,21:44:00,2,9.000000,4.000000,dine_in,completed,0,Cash,30.000000,62.000000,Server 02,2026-06,0,21,full_price
113690,5700,0,5700,1820,3880,4,2026-06-15,21:46:00,11,4.000000,2.000000,dine_in,completed,0,Credit Card,20.000000,60.000000,Server 11,2026-06,0,21,full_price
113691,6100,0,6100,2080,4020,4,2026-06-15,21:50:00,3,5.000000,2.000000,dine_in,completed,0,Credit Card,14.000000,58.000000,Server 03,2026-06,0,21,full_price
113692,3200,640,2560,1040,1520,2,2026-06-15,21:52:00,4,6.000000,1.000000,dine_in,completed,20,Debit Card,22.000000,56.000000,Server 04,2026-06,0,21,discounted
113693,8575,859,7716,2642,5074,7,2026-06-16,11:16:00,3,9.000000,3.000000,dine_in,completed,10,Debit Card,15.000000,55.000000,Server 03,2026-06,1,11,discounted
113694,9825,1965,7860,3796,4064,6,2026-06-16,11:33:00,1,,,takeaway,completed,20,Debit Card,22.000000,22.000000,Server 01,2026-06,1,11,discounted
113695,7525,1505,6020,2216,3804,6,2026-06-16,11:43:00,1,10.000000,3.000000,dine_in,completed,20,Cash,18.000000,51.000000,Server 01,2026-06,1,11,discounted
113696,3800,760,3040,1144,1896,2,2026-06-16,11:54:00,4,,,takeaway,completed,20,Credit Card,28.000000,28.000000,Server 04,2026-06,1,11,discounted
113697,5525,0,5525,1758,3767,4,2026-06-16,12:06:00,5,1.000000,2.000000,dine_in,completed,0,Credit Card,21.000000,56.000000,Server 05,2026-06,1,12,full_price
113698,3675,368,3307,1196,2111,2,2026-06-16,12:08:00,12,,,takeaway,completed,10,Cash,20.000000,20.000000,Server 12,2026-06,1,12,discounted
113699,4075,0,4075,1103,2972,4,2026-06-16,12:11:00,2,2.000000,1.000000,dine_in,completed,0,Debit Card,9.000000,69.000000,Server 02,2026-06,1,12,full_price
113700,4950,0,4950,1924,3026,2,2026-06-16,12:20:00,2,,,takeaway,completed,0,Cash,20.000000,20.000000,Server 02,2026-06,1,12,full_price
113701,8525,0,8525,3130,5395,6,2026-06-16,12:33:00,12,3.000000,2.000000,dine_in,completed,0,Cash,21.000000,68.000000,Server 12,2026-06,1,12,full_price
113702,4850,0,4850,1820,3030,2,2026-06-16,12:38:00,4,,,takeaway,completed,0,Debit Card,23.000000,23.000000,Server 04,2026-06,1,12,full_price
113703,5625,564,5061,1716,3345,5,2026-06-16,12:44:00,4,4.000000,2.000000,dine_in,completed,10,Cash,15.000000,67.000000,Server 04,2026-06,1,12,discounted
113704,11075,1108,9967,3942,6025,6,2026-06-16,12:49:00,4,,,takeaway,completed,10,Credit Card,22.000000,22.000000,Server 04,2026-06,1,12,discounted
113705,2800,0,2800,884,1916,2,2026-06-16,12:54:00,5,,,takeaway,completed,0,Credit Card,21.000000,21.000000,Server 05,2026-06,1,12,full_price
113706,11600,0,11600,3640,7960,9,2026-06-16,12:55:00,1,9.000000,4.000000,dine_in,completed,0,Credit Card,25.000000,67.000000,Server 01,2026-06,1,12,full_price
113707,17350,3470,13880,5543,8337,13,2026-06-16,13:06:00,2,21.000000,6.000000,dine_in,completed,20,Debit Card,17.000000,62.000000,Server 02,2026-06,1,13,discounted
113708,4425,0,4425,1362,3063,4,2026-06-16,13:08:00,1,1.000000,1.000000,dine_in,completed,0,Debit Card,16.000000,65.000000,Server 01,2026-06,1,13,full_price
113709,5225,523,4702,1768,2934,3,2026-06-16,13:42:00,4,2.000000,2.000000,dine_in,completed,10,Debit Card,21.000000,42.000000,Server 04,2026-06,1,13,discounted
113710,7950,0,7950,2548,5402,6,2026-06-16,13:44:00,2,10.000000,3.000000,dine_in,completed,0,Debit Card,11.000000,53.000000,Server 02,2026-06,1,13,full_price
113711,12575,1258,11317,4327,6990,8,2026-06-16,14:08:00,12,9.000000,4.000000,dine_in,completed,10,Credit Card,15.000000,69.000000,Server 12,2026-06,1,14,discounted
113712,12050,0,12050,4472,7578,7,2026-06-16,14:10:00,5,11.000000,3.000000,dine_in,completed,0,Debit Card,28.000000,95.000000,Server 05,2026-06,1,14,full_price
113713,8775,0,8775,2964,5811,6,2026-06-16,14:11:00,12,12.000000,3.000000,dine_in,completed,0,Debit Card,11.000000,44.000000,Server 12,2026-06,1,14,full_price
113714,6050,0,6050,2018,4032,4,2026-06-16,14:41:00,12,1.000000,2.000000,dine_in,completed,0,Credit Card,18.000000,34.000000,Server 12,2026-06,1,14,full_price
113715,8850,0,8850,2590,6260,7,2026-06-16,14:53:00,3,10.000000,3.000000,dine_in,completed,0,Debit Card,18.000000,47.000000,Server 03,2026-06,1,14,full_price
113716,19875,1988,17887,6703,11184,15,2026-06-16,14:59:00,12,21.000000,6.000000,dine_in,completed,10,Cash,18.000000,68.000000,Server 12,2026-06,1,14,discounted
113717,7100,1420,5680,2215,3465,6,2026-06-16,16:23:00,12,1.000000,2.000000,dine_in,completed,20,Debit Card,19.000000,90.000000,Server 12,2026-06,1,16,discounted
113718,4750,950,3800,1768,2032,3,2026-06-16,16:45:00,4,2.000000,1.000000,dine_in,completed,20,Cash,19.000000,79.000000,Server 04,2026-06,1,16,discounted
113719,4725,0,4725,1581,3144,4,2026-06-16,17:02:00,5,3.000000,1.000000,dine_in,completed,0,Credit Card,23.000000,67.000000,Server 05,2026-06,1,17,full_price
113720,6000,0,6000,1825,4175,5,2026-06-16,17:02:00,2,,,takeaway,completed,0,Credit Card,20.000000,20.000000,Server 02,2026-06,1,17,full_price
113721,8525,854,7671,2600,5071,7,2026-06-16,17:24:00,1,9.000000,3.000000,dine_in,completed,10,Credit Card,22.000000,51.000000,Server 01,2026-06,1,17,discounted
113722,12350,0,12350,4150,8200,9,2026-06-16,17:39:00,12,10.000000,4.000000,dine_in,completed,0,Credit Card,17.000000,73.000000,Server 12,2026-06,1,17,full_price
113723,10675,1069,9606,3298,6308,8,2026-06-16,17:52:00,4,11.000000,4.000000,dine_in,completed,10,Credit Card,17.000000,44.000000,Server 04,2026-06,1,17,discounted
113724,10300,2060,8240,3609,4631,6,2026-06-16,17:52:00,3,,,takeaway,completed,20,Credit Card,17.000000,17.000000,Server 03,2026-06,1,17,discounted
113725,7025,0,7025,2090,4935,5,2026-06-16,18:00:00,4,12.000000,3.000000,dine_in,completed,0,Debit Card,20.000000,64.000000,Server 04,2026-06,1,18,full_price
113726,4675,0,4675,1394,3281,4,2026-06-16,18:02:00,4,1.000000,2.000000,dine_in,completed,0,Credit Card,26.000000,64.000000,Server 04,2026-06,1,18,full_price
113727,8100,0,8100,2855,5245,5,2026-06-16,18:03:00,3,,,takeaway,completed,0,Credit Card,19.000000,19.000000,Server 03,2026-06,1,18,full_price
113728,8725,0,8725,3172,5553,5,2026-06-16,18:05:00,12,,,takeaway,completed,0,Credit Card,14.000000,14.000000,Server 12,2026-06,1,18,full_price
113729,7850,1570,6280,2724,3556,6,2026-06-16,18:11:00,3,2.000000,2.000000,dine_in,completed,20,Debit Card,13.000000,67.000000,Server 03,2026-06,1,18,discounted
113730,6800,0,6800,1945,4855,6,2026-06-16,18:20:00,5,3.000000,2.000000,dine_in,completed,0,Credit Card,20.000000,82.000000,Server 05,2026-06,1,18,full_price
113731,14300,1432,12868,4981,7887,9,2026-06-16,18:27:00,2,,,takeaway,completed,10,Credit Card,25.000000,25.000000,Server 02,2026-06,1,18,discounted
113732,15350,0,15350,5196,10154,11,2026-06-16,18:28:00,4,21.000000,5.000000,dine_in,completed,0,Credit Card,19.000000,74.000000,Server 04,2026-06,1,18,full_price
113733,11975,0,11975,4201,7774,8,2026-06-16,18:33:00,2,,,takeaway,completed,0,Cash,18.000000,18.000000,Server 02,2026-06,1,18,full_price
113734,15425,0,15425,5044,10381,10,2026-06-16,18:34:00,5,,,takeaway,completed,0,Credit Card,17.000000,17.000000,Server 05,2026-06,1,18,full_price
113735,5150,0,5150,1498,3652,4,2026-06-16,18:44:00,1,4.000000,2.000000,dine_in,completed,0,Credit Card,16.000000,72.000000,Server 01,2026-06,1,18,full_price
113736,11525,0,11525,3734,7791,9,2026-06-16,18:46:00,1,9.000000,4.000000,dine_in,completed,0,Credit Card,21.000000,72.000000,Server 01,2026-06,1,18,full_price
113737,12475,0,12475,4306,8169,8,2026-06-16,18:51:00,3,,,takeaway,completed,0,Credit Card,25.000000,25.000000,Server 03,2026-06,1,18,full_price
113738,11100,0,11100,3421,7679,8,2026-06-16,18:58:00,1,10.000000,4.000000,dine_in,completed,0,Debit Card,23.000000,63.000000,Server 01,2026-06,1,18,full_price
113739,4725,473,4252,1612,2640,3,2026-06-16,19:04:00,12,,,takeaway,completed,10,Debit Card,26.000000,26.000000,Server 12,2026-06,1,19,discounted
113740,8650,0,8650,2714,5936,7,2026-06-16,19:05:00,5,11.000000,3.000000,dine_in,completed,0,Credit Card,21.000000,86.000000,Server 05,2026-06,1,19,full_price
113741,2700,270,2430,832,1598,2,2026-06-16,19:29:00,3,1.000000,1.000000,dine_in,completed,10,Cash,23.000000,67.000000,Server 03,2026-06,1,19,discounted
113742,9925,0,9925,3422,6503,7,2026-06-16,19:37:00,5,12.000000,3.000000,dine_in,completed,0,Credit Card,22.000000,69.000000,Server 05,2026-06,1,19,full_price
113743,5325,533,4792,1684,3108,4,2026-06-16,19:38:00,1,2.000000,2.000000,dine_in,completed,10,Credit Card,16.000000,61.000000,Server 01,2026-06,1,19,discounted
113744,8625,0,8625,3390,5235,5,2026-06-16,19:47:00,1,3.000000,2.000000,dine_in,completed,0,Credit Card,27.000000,59.000000,Server 01,2026-06,1,19,full_price
113745,13200,0,13200,4368,8832,10,2026-06-16,19:54:00,2,13.000000,4.000000,dine_in,completed,0,Credit Card,27.000000,55.000000,Server 02,2026-06,1,19,full_price
113746,7000,701,6299,2142,4157,5,2026-06-16,19:56:00,2,14.000000,3.000000,dine_in,completed,10,Cash,18.000000,59.000000,Server 02,2026-06,1,19,discounted
113747,6250,1250,5000,2226,2774,4,2026-06-16,19:56:00,5,4.000000,2.000000,dine_in,completed,20,Cash,20.000000,58.000000,Server 05,2026-06,1,19,discounted
113748,8875,0,8875,3140,5735,6,2026-06-16,20:22:00,4,9.000000,3.000000,dine_in,completed,0,Credit Card,15.000000,59.000000,Server 04,2026-06,1,20,full_price
113749,5650,565,5085,2028,3057,3,2026-06-16,20:51:00,12,,,takeaway,completed,10,Cash,25.000000,25.000000,Server 12,2026-06,1,20,discounted
113751,4225,423,3802,1268,2534,4,2026-06-16,20:52:00,12,2.000000,1.000000,dine_in,completed,10,Credit Card,16.000000,77.000000,Server 12,2026-06,1,20,discounted
113752,3525,353,3172,1196,1976,3,2026-06-16,21:01:00,4,1.000000,1.000000,dine_in,completed,10,Debit Card,14.000000,63.000000,Server 04,2026-06,1,21,discounted
113753,15700,3140,12560,5636,6924,11,2026-06-16,21:25:00,2,9.000000,4.000000,dine_in,completed,20,Credit Card,25.000000,48.000000,Server 02,2026-06,1,21,discounted
113754,18825,0,18825,6509,12316,14,2026-06-16,21:28:00,1,21.000000,6.000000,dine_in,completed,0,Credit Card,18.000000,78.000000,Server 01,2026-06,1,21,full_price
113755,4725,0,4725,1872,2853,2,2026-06-16,21:45:00,12,,,takeaway,completed,0,Credit Card,19.000000,19.000000,Server 12,2026-06,1,21,full_price
113756,6250,0,6250,1956,4294,5,2026-06-16,21:59:00,5,3.000000,2.000000,dine_in,completed,0,Cash,9.000000,102.000000,Server 05,2026-06,1,21,full_price
113757,7425,0,7425,2402,5023,5,2026-06-17,11:20:00,4,,,takeaway,completed,0,Cash,22.000000,22.000000,Server 04,2026-06,2,11,full_price
113758,3300,0,3300,1092,2208,2,2026-06-17,11:20:00,5,1.000000,1.000000,dine_in,completed,0,Cash,22.000000,81.000000,Server 05,2026-06,2,11,full_price
113759,7150,0,7150,2610,4540,4,2026-06-17,11:27:00,2,,,takeaway,completed,0,Credit Card,22.000000,22.000000,Server 02,2026-06,2,11,full_price
113760,8100,811,7289,2548,4741,5,2026-06-17,12:00:00,6,,,takeaway,completed,10,Debit Card,22.000000,22.000000,Server 06,2026-06,2,12,discounted
113761,2325,0,2325,634,1691,2,2026-06-17,12:12:00,2,2.000000,1.000000,dine_in,completed,0,Credit Card,22.000000,79.000000,Server 02,2026-06,2,12,full_price
113762,10750,1076,9674,3281,6393,8,2026-06-17,12:17:00,5,,,takeaway,completed,10,Credit Card,20.000000,20.000000,Server 05,2026-06,2,12,discounted
113763,7300,0,7300,2548,4752,4,2026-06-17,12:25:00,2,,,takeaway,completed,0,Debit Card,17.000000,17.000000,Server 02,2026-06,2,12,full_price
113764,8150,815,7335,2424,4911,6,2026-06-17,12:34:00,1,9.000000,3.000000,dine_in,completed,10,Debit Card,12.000000,74.000000,Server 01,2026-06,2,12,discounted
113765,10325,1034,9291,3900,5391,5,2026-06-17,12:40:00,1,,,takeaway,completed,10,Credit Card,24.000000,24.000000,Server 01,2026-06,2,12,discounted
113766,14400,1442,12958,5253,7705,10,2026-06-17,12:42:00,2,10.000000,4.000000,dine_in,completed,10,Credit Card,16.000000,67.000000,Server 02,2026-06,2,12,discounted
113767,4575,0,4575,1804,2771,3,2026-06-17,12:42:00,1,1.000000,1.000000,dine_in,completed,0,Credit Card,23.000000,90.000000,Server 01,2026-06,2,12,full_price
113768,6500,1300,5200,2122,3078,5,2026-06-17,12:53:00,6,3.000000,2.000000,dine_in,completed,20,Credit Card,15.000000,78.000000,Server 06,2026-06,2,12,discounted
113769,13275,0,13275,4326,8949,10,2026-06-17,13:11:00,6,11.000000,4.000000,dine_in,completed,0,Cash,20.000000,65.000000,Server 06,2026-06,2,13,full_price
113770,10250,0,10250,3608,6642,7,2026-06-17,13:13:00,3,12.000000,3.000000,dine_in,completed,0,Credit Card,20.000000,76.000000,Server 03,2026-06,2,13,full_price
113771,3625,0,3625,1092,2533,2,2026-06-17,13:13:00,1,,,takeaway,completed,0,Debit Card,17.000000,17.000000,Server 01,2026-06,2,13,full_price
113772,12275,0,12275,3713,8562,10,2026-06-17,13:18:00,6,13.000000,4.000000,dine_in,completed,0,Credit Card,23.000000,58.000000,Server 06,2026-06,2,13,full_price
113773,5225,0,5225,1488,3737,5,2026-06-17,13:24:00,2,4.000000,2.000000,dine_in,completed,0,Credit Card,16.000000,90.000000,Server 02,2026-06,2,13,full_price
113774,6000,0,6000,2028,3972,4,2026-06-17,13:38:00,3,2.000000,2.000000,dine_in,completed,0,Credit Card,17.000000,74.000000,Server 03,2026-06,2,13,full_price
113775,4150,830,3320,1383,1937,3,2026-06-17,13:46:00,3,5.000000,1.000000,dine_in,completed,20,Debit Card,19.000000,63.000000,Server 03,2026-06,2,13,discounted
113776,4825,0,4825,1612,3213,4,2026-06-17,13:49:00,4,6.000000,2.000000,dine_in,completed,0,Credit Card,17.000000,69.000000,Server 04,2026-06,2,13,full_price
113777,12975,0,12975,4285,8690,9,2026-06-17,14:15:00,5,,,takeaway,completed,0,Credit Card,23.000000,23.000000,Server 05,2026-06,2,14,full_price
113778,9000,0,9000,3036,5964,7,2026-06-17,14:16:00,5,9.000000,3.000000,dine_in,completed,0,Debit Card,22.000000,67.000000,Server 05,2026-06,2,14,full_price
113779,2575,0,2575,728,1847,2,2026-06-17,14:37:00,6,,,takeaway,completed,0,Credit Card,12.000000,12.000000,Server 06,2026-06,2,14,full_price
113780,6625,0,6625,1944,4681,6,2026-06-17,16:04:00,2,1.000000,2.000000,dine_in,completed,0,Debit Card,18.000000,87.000000,Server 02,2026-06,2,16,full_price
113781,3100,0,3100,822,2278,3,2026-06-17,16:45:00,4,2.000000,1.000000,dine_in,completed,0,Credit Card,15.000000,79.000000,Server 04,2026-06,2,16,full_price
113782,3875,0,3875,1602,2273,2,2026-06-17,16:48:00,6,3.000000,1.000000,dine_in,completed,0,Cash,20.000000,75.000000,Server 06,2026-06,2,16,full_price
113783,4725,0,4725,1456,3269,4,2026-06-17,17:09:00,3,4.000000,2.000000,dine_in,completed,0,Credit Card,24.000000,72.000000,Server 03,2026-06,2,17,full_price
113784,7650,766,6884,2787,4097,5,2026-06-17,17:18:00,1,5.000000,2.000000,dine_in,completed,10,Debit Card,18.000000,58.000000,Server 01,2026-06,2,17,discounted
113785,4350,0,4350,1508,2842,3,2026-06-17,17:28:00,5,6.000000,2.000000,dine_in,completed,0,Credit Card,17.000000,52.000000,Server 05,2026-06,2,17,full_price
113786,5275,0,5275,1882,3393,3,2026-06-17,17:37:00,2,,,takeaway,completed,0,Debit Card,28.000000,28.000000,Server 02,2026-06,2,17,full_price
113787,7400,0,7400,2589,4811,5,2026-06-17,17:40:00,6,1.000000,2.000000,dine_in,completed,0,Credit Card,18.000000,76.000000,Server 06,2026-06,2,17,full_price
113788,9500,0,9500,3224,6276,6,2026-06-17,17:49:00,1,,,takeaway,completed,0,Debit Card,28.000000,28.000000,Server 01,2026-06,2,17,full_price
113789,6150,616,5534,2070,3464,4,2026-06-17,17:51:00,5,7.000000,2.000000,dine_in,completed,10,Credit Card,18.000000,61.000000,Server 05,2026-06,2,17,discounted
113790,6325,1265,5060,1997,3063,5,2026-06-17,17:55:00,1,8.000000,2.000000,dine_in,completed,20,Credit Card,27.000000,57.000000,Server 01,2026-06,2,17,discounted
113791,4800,0,4800,1414,3386,4,2026-06-17,18:06:00,3,2.000000,2.000000,dine_in,completed,0,Debit Card,15.000000,72.000000,Server 03,2026-06,2,18,full_price
113792,12625,1266,11359,3894,7465,11,2026-06-17,18:07:00,6,9.000000,4.000000,dine_in,completed,10,Debit Card,16.000000,60.000000,Server 06,2026-06,2,18,discounted
113793,6150,1230,4920,2168,2752,4,2026-06-17,18:07:00,5,3.000000,2.000000,dine_in,completed,20,Credit Card,9.000000,60.000000,Server 05,2026-06,2,18,discounted
113794,5675,0,5675,1883,3792,4,2026-06-17,18:08:00,3,10.000000,2.000000,dine_in,completed,0,Credit Card,16.000000,54.000000,Server 03,2026-06,2,18,full_price
113795,6825,684,6141,2433,3708,5,2026-06-17,18:12:00,6,11.000000,2.000000,dine_in,completed,10,Credit Card,18.000000,48.000000,Server 06,2026-06,2,18,discounted
113796,6350,636,5714,2454,3260,4,2026-06-17,18:14:00,6,12.000000,2.000000,dine_in,completed,10,Credit Card,20.000000,67.000000,Server 06,2026-06,2,18,discounted
113797,2525,253,2272,936,1336,1,2026-06-17,18:14:00,2,13.000000,1.000000,dine_in,completed,10,Credit Card,16.000000,47.000000,Server 02,2026-06,2,18,discounted
113798,8975,899,8076,3411,4665,5,2026-06-17,18:15:00,6,,,takeaway,completed,10,Credit Card,24.000000,24.000000,Server 06,2026-06,2,18,discounted
113799,10100,0,10100,3183,6917,8,2026-06-17,18:16:00,1,14.000000,3.000000,dine_in,completed,0,Cash,16.000000,41.000000,Server 01,2026-06,2,18,full_price
113800,11050,1107,9943,3915,6028,7,2026-06-17,18:17:00,2,15.000000,4.000000,dine_in,completed,10,Credit Card,18.000000,76.000000,Server 02,2026-06,2,18,discounted
113801,5025,0,5025,1612,3413,3,2026-06-17,18:19:00,3,5.000000,2.000000,dine_in,completed,0,Debit Card,21.000000,88.000000,Server 03,2026-06,2,18,full_price
113802,8775,0,8775,2766,6009,6,2026-06-17,18:21:00,2,,,takeaway,completed,0,Debit Card,24.000000,24.000000,Server 02,2026-06,2,18,full_price
113803,10850,0,10850,3541,7309,8,2026-06-17,18:33:00,5,16.000000,4.000000,dine_in,completed,0,Credit Card,17.000000,74.000000,Server 05,2026-06,2,18,full_price
113804,9725,0,9725,2989,6736,8,2026-06-17,18:38:00,5,17.000000,3.000000,dine_in,completed,0,Cash,20.000000,62.000000,Server 05,2026-06,2,18,full_price
113805,8200,0,8200,2516,5684,7,2026-06-17,18:40:00,2,18.000000,3.000000,dine_in,completed,0,Credit Card,20.000000,71.000000,Server 02,2026-06,2,18,full_price
113807,1900,190,1710,572,1138,1,2026-06-17,18:45:00,6,6.000000,1.000000,dine_in,completed,10,Credit Card,16.000000,75.000000,Server 06,2026-06,2,18,discounted
113808,7550,757,6793,2693,4100,6,2026-06-17,19:02:00,5,1.000000,2.000000,dine_in,completed,10,Credit Card,15.000000,73.000000,Server 05,2026-06,2,19,discounted
113809,14475,0,14475,4648,9827,11,2026-06-17,19:10:00,2,21.000000,5.000000,dine_in,completed,0,Debit Card,19.000000,70.000000,Server 02,2026-06,2,19,full_price
113810,9225,1845,7380,3526,3854,5,2026-06-17,19:11:00,1,9.000000,3.000000,dine_in,completed,20,Debit Card,26.000000,67.000000,Server 01,2026-06,2,19,discounted
113811,10975,0,10975,3323,7652,9,2026-06-17,19:11:00,3,10.000000,4.000000,dine_in,completed,0,Cash,20.000000,54.000000,Server 03,2026-06,2,19,full_price
113812,4525,453,4072,1446,2626,3,2026-06-17,19:17:00,4,3.000000,2.000000,dine_in,completed,10,Credit Card,18.000000,96.000000,Server 04,2026-06,2,19,discounted
113814,5000,0,5000,1612,3388,3,2026-06-17,19:22:00,2,4.000000,2.000000,dine_in,completed,0,Debit Card,20.000000,65.000000,Server 02,2026-06,2,19,full_price
113815,8850,0,8850,2672,6178,7,2026-06-17,19:23:00,3,11.000000,3.000000,dine_in,completed,0,Debit Card,20.000000,61.000000,Server 03,2026-06,2,19,full_price
113816,10475,0,10475,3286,7189,8,2026-06-17,19:25:00,1,12.000000,4.000000,dine_in,completed,0,Credit Card,18.000000,64.000000,Server 01,2026-06,2,19,full_price
113817,5825,0,5825,1882,3943,4,2026-06-17,19:26:00,3,2.000000,2.000000,dine_in,completed,0,Cash,15.000000,72.000000,Server 03,2026-06,2,19,full_price
113818,7500,751,6749,2319,4430,6,2026-06-17,19:32:00,6,7.000000,2.000000,dine_in,completed,10,Debit Card,13.000000,55.000000,Server 06,2026-06,2,19,discounted
113819,7800,0,7800,2298,5502,7,2026-06-17,19:32:00,1,13.000000,3.000000,dine_in,completed,0,Cash,18.000000,69.000000,Server 01,2026-06,2,19,full_price
113820,2275,228,2047,629,1418,2,2026-06-17,19:32:00,2,8.000000,1.000000,dine_in,completed,10,Cash,25.000000,72.000000,Server 02,2026-06,2,19,discounted
113821,14825,0,14825,5449,9376,10,2026-06-17,19:33:00,2,14.000000,4.000000,dine_in,completed,0,Debit Card,14.000000,62.000000,Server 02,2026-06,2,19,full_price
113822,6000,601,5399,2278,3121,3,2026-06-17,19:35:00,1,15.000000,2.000000,dine_in,completed,10,Debit Card,18.000000,62.000000,Server 01,2026-06,2,19,discounted
113823,10675,0,10675,3276,7399,8,2026-06-17,19:40:00,5,17.000000,4.000000,dine_in,completed,0,Credit Card,23.000000,56.000000,Server 05,2026-06,2,19,full_price
113824,2700,0,2700,832,1868,2,2026-06-17,19:44:00,4,19.000000,1.000000,dine_in,completed,0,Cash,18.000000,61.000000,Server 04,2026-06,2,19,full_price
