order_id,order_date,order_time,server_id,table_number,party_size,channel,status,discount_percent,payment_method,service_minutes,check_duration_minutes
110664,2026-05-14,18:15:00,4,5,1,dine_in,completed,0,Debit Card,16,76
110665,2026-05-14,18:19:00,6,,,takeaway,completed,0,Cash,17,17
110666,2026-05-14,18:23:00,3,,,takeaway,completed,0,Cash,22,22
110667,2026-05-14,18:25:00,6,6,2,dine_in,completed,0,Credit Card,15,48
110668,2026-05-14,18:26:00,4,10,3,dine_in,completed,0,Credit Card,26,81
110669,2026-05-14,18:28:00,5,7,2,dine_in,completed,10,Credit Card,18,58
110670,2026-05-14,18:30:00,8,8,2,dine_in,completed,0,Credit Card,24,67
110671,2026-05-14,18:30:00,8,,,takeaway,completed,0,Credit Card,31,31
110672,2026-05-14,18:31:00,3,11,2,dine_in,completed,0,Cash,14,52
110673,2026-05-14,18:32:00,7,12,1,dine_in,completed,10,Credit Card,22,46
110674,2026-05-14,18:32:00,8,13,4,dine_in,completed,0,Debit Card,17,66
110675,2026-05-14,18:33:00,7,14,2,dine_in,completed,0,Credit Card,19,80
110676,2026-05-14,18:49:00,7,1,2,dine_in,completed,0,Credit Card,18,59
110677,2026-05-14,18:50:00,8,15,3,dine_in,completed,0,Credit Card,19,52
110678,2026-05-14,18:52:00,8,,,takeaway,completed,20,Credit Card,17,17
110679,2026-05-14,18:55:00,8,16,4,dine_in,completed,0,Credit Card,16,46
110680,2026-05-14,18:57:00,5,17,2,dine_in,completed,0,Credit Card,19,67
110681,2026-05-14,18:59:00,3,,,takeaway,completed,0,Debit Card,15,15
110682,2026-05-14,19:04:00,8,9,3,dine_in,completed,0,Credit Card,24,70
110683,2026-05-14,19:17:00,3,18,4,dine_in,completed,0,Cash,18,80
110684,2026-05-14,19:22:00,5,2,2,dine_in,completed,0,Debit Card,18,46
110685,2026-05-14,19:22:00,7,6,1,dine_in,completed,0,Credit Card,22,54
110686,2026-05-14,19:26:00,4,11,3,dine_in,completed,0,Credit Card,17,64
110687,2026-05-14,19:26:00,6,21,6,dine_in,completed,0,Credit Card,18,97
110688,2026-05-14,19:32:00,8,3,1,dine_in,completed,0,Credit Card,13,73
110689,2026-05-14,19:40:00,6,22,5,dine_in,completed,0,Credit Card,17,88
110690,2026-05-14,19:45:00,5,12,3,dine_in,completed,0,Cash,13,86
110691,2026-05-14,19:46:00,4,4,2,dine_in,completed,0,Debit Card,13,61
110692,2026-05-14,19:52:00,7,1,1,dine_in,completed,0,Credit Card,15,65
110693,2026-05-14,19:55:00,6,10,3,dine_in,completed,0,Credit Card,26,58
110694,2026-05-14,20:07:00,5,,,takeaway,completed,0,Debit Card,27,27
110695,2026-05-14,20:13:00,6,13,4,dine_in,completed,0,Credit Card,22,82
110696,2026-05-14,20:17:00,3,,,takeaway,completed,10,Cash,23,23
110697,2026-05-14,20:25:00,6,2,1,dine_in,completed,0,Cash,17,60
110698,2026-05-14,20:28:00,7,23,6,dine_in,completed,0,Cash,19,81
110699,2026-05-14,20:32:00,5,,,takeaway,completed,10,Credit Card,17,17
110700,2026-05-14,21:47:00,4,21,5,dine_in,completed,0,Credit Card,20,64
110701,2026-05-14,21:50:00,4,,,takeaway,completed,0,Credit Card,22,22
110702,2026-05-14,21:55:00,3,1,2,dine_in,completed,0,Debit Card,16,53
110703,2026-05-14,21:56:00,6,9,3,dine_in,completed,0,Debit Card,26,76
110704,2026-05-15,11:08:00,5,9,4,dine_in,completed,0,Credit Card,16,65
110705,2026-05-15,11:44:00,5,,,takeaway,completed,0,Credit Card,21,21
110706,2026-05-15,11:45:00,5,10,4,dine_in,completed,0,Debit Card,18,54
110707,2026-05-15,12:01:00,6,1,2,dine_in,completed,0,Cash,21,71
110708,2026-05-15,12:11:00,9,,,takeaway,completed,0,Credit Card,20,20
110709,2026-05-15,12:15:00,4,,,takeaway,completed,0,Credit Card,18,18
110710,2026-05-15,12:19:00,7,9,3,dine_in,completed,0,Cash,19,70
110711,2026-05-15,12:25:00,7,2,2,dine_in,completed,0,Credit Card,13,53
110712,2026-05-15,12:29:00,6,3,1,dine_in,completed,0,Cash,24,63
110713,2026-05-15,12:30:00,8,11,4,dine_in,completed,0,Debit Card,17,75
110714,2026-05-15,12:31:00,6,4,2,dine_in,completed,0,Credit Card,19,62
110715,2026-05-15,12:34:00,8,5,2,dine_in,completed,0,Credit Card,13,40
110716,2026-05-15,12:41:00,7,10,3,dine_in,completed,0,Credit Card,18,66
110717,2026-05-15,12:42:00,9,12,4,dine_in,completed,0,Credit Card,21,70
110718,2026-05-15,12:43:00,7,13,4,dine_in,completed,0,Credit Card,21,54
110719,2026-05-15,12:46:00,5,6,2,dine_in,completed,0,Credit Card,25,49
110720,2026-05-15,12:53:00,5,14,3,dine_in,completed,0,Credit Card,18,78
110721,2026-05-15,12:54:00,5,21,5,dine_in,completed,0,Credit Card,26,60
110722,2026-05-15,12:57:00,4,15,4,dine_in,completed,0,Credit Card,16,78
110723,2026-05-15,12:58:00,9,16,3,dine_in,completed,10,Credit Card,15,62
110724,2026-05-15,13:02:00,4,17,4,dine_in,completed,10,Cash,17,76
110725,2026-05-15,13:16:00,6,1,1,dine_in,completed,0,Cash,21,51
110726,2026-05-15,13:33:00,6,,,takeaway,completed,0,Cash,24,24
110727,2026-05-15,13:55:00,6,2,2,dine_in,completed,0,Credit Card,19,66
110728,2026-05-15,14:04:00,8,9,3,dine_in,completed,10,Cash,17,91
110729,2026-05-15,14:22:00,8,,,takeaway,completed,0,Credit Card,21,21
110730,2026-05-15,14:28:00,6,1,1,dine_in,completed,0,Cash,22,67
110731,2026-05-15,14:34:00,7,,,takeaway,completed,0,Credit Card,17,17
110732,2026-05-15,14:35:00,9,3,2,dine_in,completed,0,Credit Card,18,53
110733,2026-05-15,14:42:00,4,10,3,dine_in,completed,0,Cash,21,80
110734,2026-05-15,14:48:00,6,,,takeaway,completed,20,Debit Card,29,29
110735,2026-05-15,15:39:00,4,21,5,dine_in,completed,0,Credit Card,12,66
110736,2026-05-15,15:47:00,7,9,3,dine_in,completed,0,Credit Card,13,69
110737,2026-05-15,16:00:00,7,11,4,dine_in,completed,0,Debit Card,25,86
110738,2026-05-15,16:02:00,6,1,2,dine_in,completed,0,Cash,17,71
110739,2026-05-15,16:04:00,9,2,2,dine_in,completed,0,Credit Card,13,58
110740,2026-05-15,16:18:00,7,,,takeaway,completed,0,Credit Card,21,21
110741,2026-05-15,16:31:00,5,,,takeaway,completed,0,Credit Card,21,21
110742,2026-05-15,16:35:00,9,3,2,dine_in,completed,0,Credit Card,18,59
110743,2026-05-15,16:35:00,8,4,2,dine_in,completed,0,Debit Card,27,74
110744,2026-05-15,16:40:00,7,5,2,dine_in,completed,0,Credit Card,21,48
110745,2026-05-15,16:52:00,7,,,takeaway,completed,0,Debit Card,26,26
110746,2026-05-15,17:08:00,6,9,4,dine_in,completed,0,Credit Card,13,50
110747,2026-05-15,17:09:00,8,,,takeaway,completed,0,Debit Card,30,30
110748,2026-05-15,17:12:00,5,2,2,dine_in,completed,0,Credit Card,16,70
110749,2026-05-15,17:17:00,5,1,1,dine_in,completed,0,Cash,17,51
110750,2026-05-15,17:20:00,8,6,2,dine_in,completed,0,Cash,17,59
110751,2026-05-15,17:21:00,7,7,1,dine_in,completed,0,Credit Card,18,70
110752,2026-05-15,17:39:00,6,3,2,dine_in,completed,0,Credit Card,21,68
110753,2026-05-15,17:46:00,7,10,3,dine_in,completed,0,Credit Card,14,66
110754,2026-05-15,18:01:00,5,,,takeaway,completed,0,Cash,23,23
110755,2026-05-15,18:05:00,5,9,3,dine_in,completed,0,Credit Card,34,53
110756,2026-05-15,18:06:00,6,4,1,dine_in,completed,0,Credit Card,26,87
110757,2026-05-15,18:26:00,8,1,2,dine_in,completed,10,Cash,30,46
110758,2026-05-15,18:26:00,7,2,2,dine_in,completed,10,Debit Card,32,72
110759,2026-05-15,18:28:00,7,5,1,dine_in,completed,0,Debit Card,24,73
110760,2026-05-15,18:31:00,8,,,takeaway,completed,0,Credit Card,29,29
110761,2026-05-15,18:35:00,7,6,2,dine_in,completed,10,Credit Card,20,68
110762,2026-05-15,18:39:00,4,7,1,dine_in,completed,0,Credit Card,20,65
110763,2026-05-15,18:39:00,4,11,3,dine_in,completed,0,Debit Card,31,84
110764,2026-05-15,18:45:00,9,,,takeaway,completed,0,Credit Card,31,31
110765,2026-05-15,18:46:00,5,12,4,dine_in,completed,0,Debit Card,31,84
110766,2026-05-15,18:47:00,5,3,2,dine_in,completed,10,Credit Card,25,88
110767,2026-05-15,18:49:00,7,8,2,dine_in,completed,0,Debit Card,28,72
110768,2026-05-15,18:49:00,7,13,2,dine_in,completed,10,Debit Card,30,67
110769,2026-05-15,18:51:00,7,14,4,dine_in,completed,0,Credit Card,30,68
110770,2026-05-15,18:53:00,9,10,3,dine_in,completed,0,Credit Card,28,66
110771,2026-05-15,18:57:00,4,15,2,dine_in,completed,0,Credit Card,21,65
110772,2026-05-15,18:57:00,8,,,takeaway,completed,0,Cash,35,35
110773,2026-05-15,19:00:00,5,9,4,dine_in,completed,0,Credit Card,23,52
110774,2026-05-15,19:00:00,8,16,1,dine_in,completed,0,Credit Card,25,44
110775,2026-05-15,19:01:00,5,17,2,dine_in,completed,0,Credit Card,26,57
110776,2026-05-15,19:06:00,8,18,2,dine_in,completed,0,Cash,32,49
110777,2026-05-15,19:09:00,7,19,2,dine_in,completed,0,Credit Card,28,67
110778,2026-05-15,19:11:00,8,20,2,dine_in,completed,0,Credit Card,22,53
110779,2026-05-15,19:13:00,8,1,1,dine_in,completed,0,Debit Card,21,50
110780,2026-05-15,19:20:00,4,21,4,dine_in,completed,10,Cash,29,82
110781,2026-05-15,19:22:00,5,22,3,dine_in,completed,0,Credit Card,21,48
110782,2026-05-15,19:26:00,8,23,3,dine_in,completed,0,Credit Card,37,52
110783,2026-05-15,19:30:00,4,24,2,dine_in,completed,0,Cash,28,50
110784,2026-05-15,19:33:00,7,4,2,dine_in,completed,0,Credit Card,26,72
110785,2026-05-15,19:49:00,8,,,takeaway,completed,0,Credit Card,32,32
110786,2026-05-15,19:50:00,6,16,3,dine_in,completed,0,Debit Card,29,49
110787,2026-05-15,19:54:00,8,9,4,dine_in,completed,0,Cash,26,67
110788,2026-05-15,20:15:00,5,10,3,dine_in,completed,0,Credit Card,18,53
110789,2026-05-15,20:19:00,8,1,1,dine_in,completed,0,Cash,24,67
110790,2026-05-15,20:21:00,8,,,takeaway,completed,0,Credit Card,22,22
110791,2026-05-15,20:26:00,8,2,2,dine_in,completed,0,Credit Card,22,43
110792,2026-05-15,20:30:00,4,11,3,dine_in,completed,0,Credit Card,14,36
110793,2026-05-15,20:38:00,9,,,takeaway,completed,0,Cash,27,27
110794,2026-05-15,20:40:00,6,,,takeaway,completed,0,Credit Card,17,17
110795,2026-05-15,20:43:00,7,12,4,dine_in,completed,0,Debit Card,26,75
110796,2026-05-15,20:55:00,5,13,3,dine_in,completed,0,Credit Card,20,57
110797,2026-05-15,21:03:00,7,3,2,dine_in,completed,0,Debit Card,19,63
110798,2026-05-15,21:15:00,4,2,1,dine_in,completed,0,Debit Card,17,54
110799,2026-05-15,21:30:00,8,1,2,dine_in,completed,0,Credit Card,14,52
110800,2026-05-15,21:41:00,6,4,2,dine_in,completed,0,Cash,17,57
110801,2026-05-15,21:57:00,8,9,3,dine_in,completed,0,Cash,18,66
110802,2026-05-15,21:59:00,5,,,takeaway,completed,0,Credit Card,27,27
110803,2026-05-16,11:01:00,8,1,1,dine_in,completed,10,Credit Card,19,54
110804,2026-05-16,11:04:00,10,2,2,dine_in,completed,0,Credit Card,19,57
110805,2026-05-16,11:06:00,10,9,4,dine_in,completed,0,Debit Card,18,77
110806,2026-05-16,11:27:00,10,3,2,dine_in,completed,0,Debit Card,21,58
110807,2026-05-16,11:37:00,6,,,takeaway,completed,0,Cash,25,25
110808,2026-05-16,11:39:00,8,,,takeaway,completed,10,Credit Card,24,24
110809,2026-05-16,11:50:00,7,4,2,dine_in,completed,0,Debit Card,20,73
110810,2026-05-16,11:58:00,8,,,takeaway,completed,0,Credit Card,20,20
110811,2026-05-16,12:08:00,5,10,3,dine_in,completed,0,Credit Card,19,83
110812,2026-05-16,12:10:00,9,1,2,dine_in,completed,0,Credit Card,16,68
110813,2026-05-16,12:10:00,6,11,3,dine_in,completed,0,Credit Card,14,73
110814,2026-05-16,12:22:00,6,12,4,dine_in,completed,0,Debit Card,25,50
110815,2026-05-16,12:22:00,5,,,takeaway,completed,0,Cash,18,18
110816,2026-05-16,12:36:00,9,2,2,dine_in,completed,0,Credit Card,17,83
110817,2026-05-16,12:41:00,6,3,2,dine_in,completed,0,Credit Card,22,47
110818,2026-05-16,12:43:00,5,5,2,dine_in,completed,0,Cash,29,80
110819,2026-05-16,12:51:00,8,,,takeaway,completed,0,Cash,28,28
110820,2026-05-16,12:59:00,9,,,takeaway,completed,0,Debit Card,21,21
110821,2026-05-16,13:08:00,7,9,4,dine_in,completed,10,Debit Card,20,80
110822,2026-05-16,13:10:00,8,21,5,dine_in,completed,0,Credit Card,24,72
110823,2026-05-16,13:11:00,9,,,takeaway,completed,0,Credit Card,21,21
110824,2026-05-16,13:20:00,5,,,takeaway,completed,0,Credit Card,30,30
110825,2026-05-16,13:21:00,7,1,2,dine_in,completed,0,Credit Card,9,65
110826,2026-05-16,13:21:00,9,4,2,dine_in,completed,0,Cash,18,66
110827,2026-05-16,13:22:00,8,,,takeaway,completed,0,Debit Card,19,19
110828,2026-05-16,13:25:00,5,6,2,dine_in,completed,0,Credit Card,19,75
110829,2026-05-16,13:25:00,5,7,1,dine_in,completed,10,Cash,16,68
110830,2026-05-16,13:27:00,9,,,takeaway,completed,10,Credit Card,24,24
110831,2026-05-16,13:29:00,6,11,4,dine_in,completed,0,Credit Card,17,66
110832,2026-05-16,13:32:00,10,10,4,dine_in,completed,0,Debit Card,21,64
110833,2026-05-16,13:35:00,6,3,1,dine_in,completed,10,Credit Card,13,107
110834,2026-05-16,13:41:00,10,,,takeaway,completed,0,Credit Card,28,28
110835,2026-05-16,13:46:00,8,,,takeaway,completed,0,Credit Card,31,31
110836,2026-05-16,13:48:00,8,8,2,dine_in,completed,0,Credit Card,23,76
110837,2026-05-16,13:56:00,9,,,takeaway,cancelled,0,Debit Card,,
110838,2026-05-16,13:59:00,8,2,1,dine_in,completed,0,Credit Card,8,79
110839,2026-05-16,14:00:00,6,,,takeaway,completed,0,Credit Card,25,25
110840,2026-05-16,14:01:00,9,12,2,dine_in,completed,0,Debit Card,27,69
110841,2026-05-16,14:10:00,5,13,3,dine_in,completed,0,Cash,17,74
110842,2026-05-16,14:10:00,8,5,2,dine_in,completed,0,Credit Card,18,80
110843,2026-05-16,14:14:00,6,,,takeaway,completed,0,Credit Card,23,23
110844,2026-05-16,14:16:00,10,14,3,dine_in,completed,10,Debit Card,21,80
110845,2026-05-16,14:17:00,7,,,takeaway,completed,0,Credit Card,21,21
110846,2026-05-16,14:18:00,10,,,takeaway,completed,0,Credit Card,21,21
110847,2026-05-16,14:21:00,10,15,1,dine_in,completed,10,Debit Card,17,75
110848,2026-05-16,14:25:00,8,16,1,dine_in,completed,10,Credit Card,21,55
110849,2026-05-16,14:28:00,9,1,2,dine_in,completed,0,Credit Card,19,81
110850,2026-05-16,14:28:00,5,9,3,dine_in,completed,0,Credit Card,13,80
110851,2026-05-16,14:29:00,8,17,3,dine_in,completed,0,Credit Card,21,69
110852,2026-05-16,14:32:00,7,4,2,dine_in,completed,0,Cash,22,52
110853,2026-05-16,14:34:00,5,7,2,dine_in,completed,10,Credit Card,23,71
110854,2026-05-16,14:35:00,10,11,3,dine_in,completed,0,Cash,23,83
110855,2026-05-16,14:45:00,7,6,1,dine_in,completed,0,Credit Card,19,86
110856,2026-05-16,14:47:00,9,10,3,dine_in,completed,0,Credit Card,17,52
110857,2026-05-16,14:51:00,8,,,takeaway,completed,20,Credit Card,28,28
110858,2026-05-16,14:53:00,8,,,takeaway,completed,0,Credit Card,23,23
110859,2026-05-16,14:59:00,7,18,1,dine_in,completed,0,Credit Card,14,62
110860,2026-05-16,15:00:00,7,,,takeaway,completed,0,Debit Card,21,21
110861,2026-05-16,15:02:00,8,,,takeaway,completed,10,Credit Card,25,25
110862,2026-05-16,15:08:00,10,19,3,dine_in,completed,0,Credit Card,20,63
110863,2026-05-16,15:41:00,7,10,4,dine_in,completed,0,Debit Card,19,80
110864,2026-05-16,15:52:00,10,9,4,dine_in,completed,0,Cash,17,65
110865,2026-05-16,16:00:00,6,1,2,dine_in,completed,0,Credit Card,24,70
110866,2026-05-16,16:01:00,7,2,1,dine_in,completed,0,Debit Card,21,85
110867,2026-05-16,16:04:00,7,11,4,dine_in,completed,0,Debit Card,20,43
110868,2026-05-16,16:09:00,9,12,4,dine_in,completed,0,Credit Card,21,53
110869,2026-05-16,16:18:00,10,,,takeaway,completed,10,Credit Card,23,23
110870,2026-05-16,16:21:00,9,,,takeaway,completed,0,Credit Card,21,21
110871,2026-05-16,16:21:00,8,13,3,dine_in,completed,10,Credit Card,19,69
110872,2026-05-16,17:00:00,10,3,1,dine_in,completed,10,Credit Card,16,78
110873,2026-05-16,17:07:00,7,4,2,dine_in,completed,10,Credit Card,18,48
110874,2026-05-16,17:07:00,7,5,2,dine_in,completed,0,Credit Card,23,59
110875,2026-05-16,17:10:00,7,,,takeaway,cancelled,0,Debit Card,,
110876,2026-05-16,17:25:00,9,9,3,dine_in,completed,0,Credit Card,17,83
110877,2026-05-16,17:26:00,5,10,3,dine_in,completed,0,Credit Card,12,63
110878,2026-05-16,17:44:00,8,11,3,dine_in,completed,0,Credit Card,25,65
110879,2026-05-16,17:49:00,7,,,takeaway,completed,0,Credit Card,21,21
110880,2026-05-16,17:50:00,7,,,takeaway,completed,0,Debit Card,20,20
110881,2026-05-16,17:58:00,10,1,1,dine_in,completed,0,Credit Card,11,79
110882,2026-05-16,18:01:00,7,2,1,dine_in,completed,10,Debit Card,27,87
110883,2026-05-16,18:03:00,7,,,takeaway,completed,10,Debit Card,34,34
110884,2026-05-16,18:06:00,10,12,4,dine_in,completed,0,Credit Card,29,75
110885,2026-05-16,18:08:00,5,4,1,dine_in,completed,10,Debit Card,27,59
110886,2026-05-16,18:16:00,8,,,takeaway,completed,0,Cash,34,34
110887,2026-05-16,18:19:00,8,3,2,dine_in,completed,0,Cash,28,91
110888,2026-05-16,18:19:00,6,5,2,dine_in,completed,0,Cash,26,57
110889,2026-05-16,18:23:00,5,6,2,dine_in,completed,0,Debit Card,22,54
110890,2026-05-16,18:24:00,5,13,4,dine_in,completed,0,Debit Card,28,59
110891,2026-05-16,18:24:00,9,14,3,dine_in,completed,0,Debit Card,31,69
110892,2026-05-16,18:26:00,6,,,takeaway,cancelled,0,Credit Card,,
110893,2026-05-16,18:27:00,8,15,3,dine_in,completed,0,Debit Card,27,47
110894,2026-05-16,18:29:00,9,,,takeaway,completed,0,Credit Card,30,30
110895,2026-05-16,18:34:00,10,7,2,dine_in,completed,10,Debit Card,27,72
110896,2026-05-16,18:37:00,6,10,4,dine_in,completed,0,Debit Card,32,54
110897,2026-05-16,18:37:00,7,16,3,dine_in,completed,0,Credit Card,26,74
110898,2026-05-16,18:38:00,10,8,2,dine_in,completed,0,Credit Card,23,78
110899,2026-05-16,18:38:00,10,,,takeaway,completed,10,Credit Card,28,28
110900,2026-05-16,18:38:00,10,,,takeaway,completed,10,Credit Card,28,28
110901,2026-05-16,18:47:00,7,17,4,dine_in,completed,0,Credit Card,22,52
110902,2026-05-16,18:48:00,8,,,takeaway,completed,0,Debit Card,37,37
110903,2026-05-16,18:51:00,8,9,2,dine_in,completed,10,Credit Card,24,51
110904,2026-05-16,18:52:00,9,11,3,dine_in,completed,0,Debit Card,23,89
110905,2026-05-16,18:53:00,8,18,1,dine_in,completed,0,Credit Card,27,59
110906,2026-05-16,18:58:00,9,19,4,dine_in,completed,0,Credit Card,26,60
110907,2026-05-16,19:02:00,10,20,2,dine_in,completed,0,Cash,20,67
110908,2026-05-16,19:07:00,7,4,1,dine_in,completed,0,Credit Card,23,63
110909,2026-05-16,19:12:00,6,,,takeaway,completed,0,Debit Card,30,30
110910,2026-05-16,19:13:00,6,21,2,dine_in,completed,0,Credit Card,19,53
110911,2026-05-16,19:14:00,6,15,2,dine_in,completed,0,Credit Card,33,48
110912,2026-05-16,19:17:00,7,22,5,dine_in,completed,0,Credit Card,32,63
110913,2026-05-16,19:17:00,7,,,takeaway,completed,0,Credit Card,27,27
110914,2026-05-16,19:17:00,5,,,takeaway,completed,0,Credit Card,28,28
110915,2026-05-16,19:23:00,8,1,2,dine_in,completed,0,Credit Card,22,83
110916,2026-05-16,19:25:00,10,12,3,dine_in,completed,0,Debit Card,24,51
110917,2026-05-16,19:27:00,8,5,2,dine_in,completed,0,Credit Card,24,51
110918,2026-05-16,19:37:00,10,10,3,dine_in,completed,0,Credit Card,22,73
110919,2026-05-16,19:40:00,5,2,2,dine_in,completed,0,Credit Card,28,74
110920,2026-05-16,19:40:00,5,13,3,dine_in,completed,0,Credit Card,28,43
110921,2026-05-16,19:41:00,7,14,4,dine_in,completed,10,Credit Card,29,58
110922,2026-05-16,19:42:00,10,,,takeaway,completed,0,Credit Card,26,26
110923,2026-05-16,19:49:00,7,,,takeaway,completed,0,Debit Card,34,34
110924,2026-05-16,19:52:00,7,,,takeaway,completed,0,Credit Card,32,32
110925,2026-05-16,19:57:00,10,9,4,dine_in,completed,0,Credit Card,30,69
110926,2026-05-16,19:58:00,10,3,2,dine_in,completed,0,Credit Card,30,65
110927,2026-05-16,19:58:00,8,6,1,dine_in,completed,0,Cash,26,62
110928,2026-05-16,20:01:00,10,7,2,dine_in,completed,0,Credit Card,19,58
110929,2026-05-16,20:05:00,7,8,1,dine_in,completed,0,Credit Card,26,53
110930,2026-05-16,20:09:00,7,,,takeaway,completed,0,Credit Card,19,19
110931,2026-05-16,20:10:00,7,4,1,dine_in,completed,0,Debit Card,20,85
110932,2026-05-16,20:11:00,9,15,3,dine_in,completed,0,Credit Card,21,52
110933,2026-05-16,20:22:00,6,5,2,dine_in,completed,0,Credit Card,15,74
110934,2026-05-16,20:23:00,6,11,2,dine_in,completed,0,Debit Card,17,56
110935,2026-05-16,20:23:00,7,,,takeaway,completed,0,Debit Card,22,22
110936,2026-05-16,20:30:00,7,,,takeaway,completed,0,Credit Card,20,20
110937,2026-05-16,20:34:00,8,12,1,dine_in,cancelled,0,Credit Card,,
110938,2026-05-16,20:38:00,8,13,3,dine_in,completed,0,Debit Card,23,61
110939,2026-05-16,20:46:00,7,1,1,dine_in,completed,0,Cash,22,63
110940,2026-05-16,20:46:00,7,12,2,dine_in,completed,0,Debit Card,20,72
110941,2026-05-16,20:54:00,10,2,2,dine_in,completed,0,Credit Card,18,64
110942,2026-05-16,20:56:00,8,,,takeaway,completed,0,Credit Card,22,22
110943,2026-05-16,21:05:00,7,,,takeaway,completed,0,Debit Card,20,20
110944,2026-05-16,21:13:00,8,3,1,dine_in,completed,0,Credit Card,22,67
110945,2026-05-16,21:25:00,10,6,1,dine_in,completed,0,Credit Card,15,59
110946,2026-05-16,21:27:00,6,7,2,dine_in,completed,20,Cash,17,100
110947,2026-05-16,21:37:00,6,,,takeaway,completed,0,Credit Card,22,22
110948,2026-05-17,11:15:00,8,1,2,dine_in,completed,0,Credit Card,16,94
110949,2026-05-17,11:17:00,11,,,takeaway,completed,0,Credit Card,22,22
110950,2026-05-17,11:31:00,11,2,2,dine_in,completed,0,Credit Card,23,78
110951,2026-05-17,11:37:00,8,,,takeaway,completed,0,Credit Card,24,24
110952,2026-05-17,11:39:00,10,,,takeaway,completed,20,Debit Card,20,20
110953,2026-05-17,11:45:00,11,3,2,dine_in,cancelled,0,Cash,,
110954,2026-05-17,11:45:00,11,,,takeaway,completed,10,Debit Card,23,23
110955,2026-05-17,11:46:00,9,,,takeaway,completed,0,Credit Card,21,21
110956,2026-05-17,11:52:00,8,,,takeaway,completed,0,Debit Card,32,32
110957,2026-05-17,11:58:00,11,9,3,dine_in,completed,0,Credit Card,22,78
110958,2026-05-17,12:02:00,7,10,4,dine_in,completed,0,Credit Card,22,60
110959,2026-05-17,12:17:00,7,11,3,dine_in,completed,10,Debit Card,20,55
110960,2026-05-17,12:18:00,7,,,takeaway,completed,0,Credit Card,22,22
110961,2026-05-17,12:19:00,10,12,4,dine_in,completed,0,Cash,20,87
110962,2026-05-17,12:25:00,11,3,2,dine_in,completed,0,Credit Card,19,62
110963,2026-05-17,12:28:00,11,4,2,dine_in,completed,0,Credit Card,24,51
110964,2026-05-17,12:30:00,6,,,takeaway,completed,0,Credit Card,17,17
110965,2026-05-17,12:32:00,11,5,2,dine_in,completed,0,Debit Card,24,65
110966,2026-05-17,12:39:00,11,,,takeaway,completed,0,Debit Card,21,21
110967,2026-05-17,12:42:00,6,6,1,dine_in,completed,10,Credit Card,19,63
110968,2026-05-17,12:52:00,6,,,takeaway,completed,0,Debit Card,26,26
110969,2026-05-17,12:59:00,9,1,1,dine_in,completed,0,Cash,18,74
110970,2026-05-17,13:05:00,7,10,3,dine_in,completed,0,Credit Card,25,76
110971,2026-05-17,13:07:00,9,13,3,dine_in,completed,0,Credit Card,20,73
110972,2026-05-17,13:12:00,11,,,takeaway,completed,0,Credit Card,17,17
110973,2026-05-17,13:23:00,8,9,4,dine_in,completed,10,Cash,11,80
110974,2026-05-17,13:32:00,11,11,3,dine_in,completed,10,Credit Card,15,57
110975,2026-05-17,13:39:00,6,14,3,dine_in,completed,0,Credit Card,21,36
110976,2026-05-17,13:44:00,6,15,4,dine_in,completed,0,Credit Card,11,72
110977,2026-05-17,13:52:00,6,12,4,dine_in,completed,0,Credit Card,24,83
110978,2026-05-17,14:03:00,7,16,3,dine_in,completed,0,Credit Card,18,80
110979,2026-05-17,14:09:00,9,2,2,dine_in,completed,0,Credit Card,19,78
110980,2026-05-17,14:32:00,6,1,2,dine_in,completed,10,Credit Card,20,72
110981,2026-05-17,14:39:00,10,3,2,dine_in,completed,0,Cash,16,78
110982,2026-05-17,15:42:00,6,2,2,dine_in,completed,10,Credit Card,18,44
110983,2026-05-17,15:47:00,11,1,2,dine_in,completed,0,Cash,11,75
110984,2026-05-17,16:20:00,8,3,2,dine_in,completed,0,Cash,20,59
110985,2026-05-17,17:04:00,10,1,1,dine_in,completed,0,Credit Card,21,65
110986,2026-05-17,17:06:00,11,,,takeaway,completed,0,Debit Card,24,24
110987,2026-05-17,17:08:00,6,9,4,dine_in,completed,0,Credit Card,17,73
110988,2026-05-17,17:14:00,6,10,3,dine_in,completed,0,Credit Card,20,64
110989,2026-05-17,17:18:00,7,2,2,dine_in,completed,0,Credit Card,17,63
110990,2026-05-17,17:33:00,6,,,takeaway,completed,0,Credit Card,21,21
110991,2026-05-17,17:37:00,7,,,takeaway,completed,0,Credit Card,16,16
110992,2026-05-17,17:48:00,11,,,takeaway,completed,0,Credit Card,22,22
110993,2026-05-17,17:57:00,11,,,takeaway,completed,0,Credit Card,21,21
110994,2026-05-17,18:00:00,11,3,2,dine_in,completed,0,Debit Card,16,84
110995,2026-05-17,18:08:00,6,11,4,dine_in,completed,0,Debit Card,19,66
110996,2026-05-17,18:19:00,6,1,2,dine_in,completed,0,Credit Card,17,82
110997,2026-05-17,18:23:00,10,2,2,dine_in,completed,0,Credit Card,16,47
110998,2026-05-17,18:25:00,11,,,takeaway,completed,0,Cash,27,27
110999,2026-05-17,18:31:00,8,4,2,dine_in,completed,0,Credit Card,9,60
111000,2026-05-17,18:36:00,9,,,takeaway,completed,0,Debit Card,21,21
111001,2026-05-17,18:38:00,7,5,1,dine_in,completed,0,Credit Card,21,60
111002,2026-05-17,18:41:00,7,9,4,dine_in,completed,0,Debit Card,26,75
